_id,flight._id,flight.FlightID,flight.Airline,flight.ScheduledDeparture,flight.ActualDeparture,flight.Gate,flight.DelayMinutes,flight.DeparturePlace,flight.DestinationPlace,baggage[0]._id,baggage[1]._id,baggage[2]._id,baggage[3]._id,baggage[4]._id,baggage[5]._id,baggage[6]._id,baggage[7]._id,baggage[8]._id,baggage[9]._id,baggage[10]._id,baggage[11]._id,baggage[12]._id,baggage[13]._id,baggage[14]._id,baggage[15]._id,baggage[0].BagID,baggage[1].BagID,baggage[2].BagID,baggage[3].BagID,baggage[4].BagID,baggage[5].BagID,baggage[6].BagID,baggage[7].BagID,baggage[8].BagID,baggage[9].BagID,baggage[10].BagID,baggage[11].BagID,baggage[12].BagID,baggage[13].BagID,baggage[14].BagID,baggage[15].BagID,baggage[0].PassengerID,baggage[1].PassengerID,baggage[2].PassengerID,baggage[3].PassengerID,baggage[4].PassengerID,baggage[5].PassengerID,baggage[6].PassengerID,baggage[7].PassengerID,baggage[8].PassengerID,baggage[9].PassengerID,baggage[10].PassengerID,baggage[11].PassengerID,baggage[12].PassengerID,baggage[13].PassengerID,baggage[14].PassengerID,baggage[15].PassengerID,baggage[0].FlightID,baggage[1].FlightID,baggage[2].FlightID,baggage[3].FlightID,baggage[4].FlightID,baggage[5].FlightID,baggage[6].FlightID,baggage[7].FlightID,baggage[8].FlightID,baggage[9].FlightID,baggage[10].FlightID,baggage[11].FlightID,baggage[12].FlightID,baggage[13].FlightID,baggage[14].FlightID,baggage[15].FlightID,baggage[0].LoadStatus,baggage[1].LoadStatus,baggage[2].LoadStatus,baggage[3].LoadStatus,baggage[4].LoadStatus,baggage[5].LoadStatus,baggage[6].LoadStatus,baggage[7].LoadStatus,baggage[8].LoadStatus,baggage[9].LoadStatus,baggage[10].LoadStatus,baggage[11].LoadStatus,baggage[12].LoadStatus,baggage[13].LoadStatus,baggage[14].LoadStatus,baggage[15].LoadStatus,last_updated,passengers[0]._id,passengers[1]._id,passengers[2]._id,passengers[3]._id,passengers[4]._id,passengers[5]._id,passengers[6]._id,passengers[7]._id,passengers[0].PassengerID,passengers[1].PassengerID,passengers[2].PassengerID,passengers[3].PassengerID,passengers[4].PassengerID,passengers[5].PassengerID,passengers[6].PassengerID,passengers[7].PassengerID,passengers[0].FlightID,passengers[1].FlightID,passengers[2].FlightID,passengers[3].FlightID,passengers[4].FlightID,passengers[5].FlightID,passengers[6].FlightID,passengers[7].FlightID,passengers[0].CheckInTime,passengers[1].CheckInTime,passengers[2].CheckInTime,passengers[3].CheckInTime,passengers[4].CheckInTime,passengers[5].CheckInTime,passengers[6].CheckInTime,passengers[7].CheckInTime,passengers[0].BoardingPassIssued,passengers[1].BoardingPassIssued,passengers[2].BoardingPassIssued,passengers[3].BoardingPassIssued,passengers[4].BoardingPassIssued,passengers[5].BoardingPassIssued,passengers[6].BoardingPassIssued,passengers[7].BoardingPassIssued,passengers[0].Gate,passengers[1].Gate,passengers[2].Gate,passengers[3].Gate,passengers[4].Gate,passengers[5].Gate,passengers[6].Gate,passengers[7].Gate
68bdee8c245a927ffb268ef0,68bb1c5bf209a8b6c3314ca7,FL1456,Emirates,2025-09-06 17:00:00,2025-09-06 17:30:00,G14,30,Dubai,Chicago,68bb1d70f209a8b6c3314ecf,68bb1db0f209a8b6c3314f4e,68bb1de2f209a8b6c3314fb1,68bdee8b6d2564f9a09da2fe,68bdeea46d2564f9a09da46d,68bdeeb96d2564f9a09da597,,,,,,,,,,,BAG1008,BAG1135,BAG1234,BAG1008,BAG1135,BAG1234,,,,,,,,,,,PAX1374,PAX1374,PAX1196,PAX1374,PAX1374,PAX1196,,,,,,,,,,,FL1456,FL1456,FL1456,FL1456,FL1456,FL1456,,,,,,,,,,,Not Loaded,Not Loaded,Loaded,Not Loaded,Not Loaded,Loaded,,,,,,,,,,,2025-09-08 02:15:27,68bb1cd3f209a8b6c3314d97,68bb1d2df209a8b6c3314e49,68bdeeb26d2564f9a09da539,68bdeed66d2564f9a09da74a,,,,,PAX1196,PAX1374,PAX1196,PAX1374,,,,,FL1456,FL1456,FL1456,FL1456,,,,,2025-09-06 14:02:00,2025-09-06 15:32:00,2025-09-06 14:02:00,2025-09-06 15:32:00,,,,,false,true,false,true,,,,,G14,G14,G14,G14,,,,
68bdee8c245a927ffb268ef1,68bb1b7af209a8b6c3314ae8,FL1009,Turkish Airlines,2025-08-28 09:30:00,2025-08-28 09:40:00,G18,10,Dubai,Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:36,68bb1cd8f209a8b6c3314da0,68bdeeb46d2564f9a09da555,,,,,,,PAX1205,PAX1205,,,,,,,FL1009,FL1009,,,,,,,2025-08-28 07:43:00,2025-08-28 07:43:00,,,,,,,true,true,,,,,,,G18,G18,,,,,,
68bdee8c245a927ffb268ef2,68bb1bb6f209a8b6c3314b5e,FL1127,Qatar Airways,2025-08-30 20:30:00,2025-08-30 20:55:00,G13,25,Dubai,Los Angeles,68bb1dc0f209a8b6c3314f6e,68bdeeab6d2564f9a09da4cc,,,,,,,,,,,,,,,BAG1167,BAG1167,,,,,,,,,,,,,,,PAX1009,PAX1009,,,,,,,,,,,,,,,FL1127,FL1127,,,,,,,,,,,,,,,Not Loaded,Not Loaded,,,,,,,,,,,,,,,2025-09-08 02:14:27,68bb1c76f209a8b6c3314cdc,68bdee8b6d2564f9a09da2ff,,,,,,,PAX1009,PAX1009,,,,,,,FL1127,FL1127,,,,,,,2025-08-30 19:07:00,2025-08-30 19:07:00,,,,,,,false,false,,,,,,,G13,G13,,,,,,
68bdee8c245a927ffb268ef3,68bb1c56f209a8b6c3314c9d,FL1446,Lufthansa,2025-09-06 12:00:00,2025-09-06 12:00:00,G15,0,Dubai,Doha,68bb1d71f209a8b6c3314ed0,68bdee8b6d2564f9a09da301,,,,,,,,,,,,,,,BAG1009,BAG1009,,,,,,,,,,,,,,,PAX1096,PAX1096,,,,,,,,,,,,,,,FL1446,FL1446,,,,,,,,,,,,,,,Missing,Missing,,,,,,,,,,,,,,,2025-09-08 02:15:25,68bb1ca1f209a8b6c3314d33,68bdee9d6d2564f9a09da409,,,,,,,PAX1096,PAX1096,,,,,,,FL1446,FL1446,,,,,,,2025-09-06 11:19:00,2025-09-06 11:19:00,,,,,,,true,true,,,,,,,G15,G15,,,,,,
68bdee8c245a927ffb268ef4,68bb1b7bf209a8b6c3314ae9,FL1010,Singapore Airlines,2025-08-28 10:00:00,2025-08-28 10:20:00,G18,20,Dubai,London,68bb1dadf209a8b6c3314f48,68bb1e05f209a8b6c3314ff8,68bb1e47f209a8b6c331507a,68bdeea36d2564f9a09da45b,68bdeec76d2564f9a09da66d,68bdeee36d2564f9a09da7fc,,,,,,,,,,,BAG1129,BAG1305,BAG1435,BAG1129,BAG1305,BAG1435,,,,,,,,,,,PAX1081,PAX1156,PAX1081,PAX1081,PAX1156,PAX1081,,,,,,,,,,,FL1010,FL1010,FL1010,FL1010,FL1010,FL1010,,,,,,,,,,,Not Loaded,Loaded,Missing,Not Loaded,Loaded,Missing,,,,,,,,,,,2025-09-08 02:15:23,68bb1c9af209a8b6c3314d24,68bb1cbff209a8b6c3314d6f,68bdee9a6d2564f9a09da3dc,68bdeeaa6d2564f9a09da4c2,,,,,PAX1081,PAX1156,PAX1081,PAX1156,,,,,FL1010,FL1010,FL1010,FL1010,,,,,2025-08-28 08:44:00,2025-08-28 09:01:00,2025-08-28 08:44:00,2025-08-28 09:01:00,,,,,false,true,false,true,,,,,G18,G18,G18,G18,,,,
68bdee8c245a927ffb268ef5,68bb1c18f209a8b6c3314c22,FL1323,Singapore Airlines,2025-09-03 22:30:00,2025-09-03 23:30:00,G7,60,Dubai,London,68bb1e0bf209a8b6c3315003,68bb1e13f209a8b6c3315013,68bb1e63f209a8b6c33150b3,68bdeeca6d2564f9a09da690,68bdeecd6d2564f9a09da6c0,68bdeeee6d2564f9a09da8a8,,,,,,,,,,,BAG1316,BAG1332,BAG1492,BAG1316,BAG1332,BAG1492,,,,,,,,,,,PAX1169,PAX1010,PAX1423,PAX1169,PAX1010,PAX1423,,,,,,,,,,,FL1323,FL1323,FL1323,FL1323,FL1323,FL1323,,,,,,,,,,,Loaded,Loaded,Missing,Loaded,Loaded,Missing,,,,,,,,,,,2025-09-08 02:15:34,68bb1c76f209a8b6c3314cdd,68bb1cc6f209a8b6c3314d7c,68bb1ce9f209a8b6c3314dc2,68bb1d46f209a8b6c3314e7a,68bdee8b6d2564f9a09da303,68bdeead6d2564f9a09da4e9,68bdeebb6d2564f9a09da5b7,68bdeee06d2564f9a09da7da,PAX1010,PAX1169,PAX1239,PAX1423,PAX1010,PAX1169,PAX1239,PAX1423,FL1323,FL1323,FL1323,FL1323,FL1323,FL1323,FL1323,FL1323,2025-09-03 20:11:00,2025-09-03 21:56:00,2025-09-03 21:39:00,2025-09-03 21:09:00,2025-09-03 20:11:00,2025-09-03 21:56:00,2025-09-03 21:39:00,2025-09-03 21:09:00,false,false,true,true,false,false,true,true,G7,G7,G7,G7,G7,G7,G7,G7
68bdee8c245a927ffb268ef6,68bb1b86f209a8b6c3314b00,FL1033,Air India,2025-08-28 21:30:00,2025-08-28 21:55:00,G19,25,Dubai,Singapore,68bb1d71f209a8b6c3314ed1,68bb1db5f209a8b6c3314f57,68bdee8b6d2564f9a09da304,68bdeea66d2564f9a09da487,,,,,,,,,,,,,BAG1010,BAG1144,BAG1010,BAG1144,,,,,,,,,,,,,PAX1376,PAX1376,PAX1376,PAX1376,,,,,,,,,,,,,FL1033,FL1033,FL1033,FL1033,,,,,,,,,,,,,Loaded,Not Loaded,Loaded,Not Loaded,,,,,,,,,,,,,2025-09-08 02:15:11,68bb1d2ef209a8b6c3314e4b,68bdeed76d2564f9a09da750,,,,,,,PAX1376,PAX1376,,,,,,,FL1033,FL1033,,,,,,,2025-08-28 18:54:00,2025-08-28 18:54:00,,,,,,,true,true,,,,,,,G19,G19,,,,,,
68bdee8c245a927ffb268ef7,68bb1b7bf209a8b6c3314aea,FL1011,Emirates,2025-08-28 10:30:00,2025-08-28 11:10:00,G8,40,Dubai,Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:56,68bb1d08f209a8b6c3314e00,68bdeec86d2564f9a09da672,,,,,,,PAX1301,PAX1301,,,,,,,FL1011,FL1011,,,,,,,2025-08-28 09:09:00,2025-08-28 09:09:00,,,,,,,true,true,,,,,,,G8,G8,,,,,,
68bdee8c245a927ffb268ef8,68bb1c5ef209a8b6c3314cad,FL1462,British Airways,2025-09-06 20:00:00,2025-09-06 20:20:00,G2,20,Dubai,Hong Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:15:29,68bb1c77f209a8b6c3314cde,68bdee8c6d2564f9a09da306,,,,,,,PAX1011,PAX1011,,,,,,,FL1462,FL1462,,,,,,,2025-09-06 17:55:00,2025-09-06 17:55:00,,,,,,,true,true,,,,,,,G2,G2,,,,,,
68bdee8c245a927ffb268ef9,68bb1c4ff209a8b6c3314c8f,FL1432,Qatar Airways,2025-09-06 05:00:00,2025-09-06 05:20:00,G8,20,Dubai,Mumbai,68bb1d72f209a8b6c3314ed2,68bb1d80f209a8b6c3314eee,68bb1e15f209a8b6c3315018,68bb1e16f209a8b6c331501a,68bb1e3ff209a8b6c331506a,68bb1e52f209a8b6c3315091,68bb1e5bf209a8b6c33150a2,68bb1e5cf209a8b6c33150a5,68bdee8c6d2564f9a09da307,68bdee916d2564f9a09da356,68bdeece6d2564f9a09da6cf,68bdeece6d2564f9a09da6d5,68bdeedf6d2564f9a09da7cb,68bdeee76d2564f9a09da843,68bdeeeb6d2564f9a09da875,68bdeeeb6d2564f9a09da87e,BAG1011,BAG1039,BAG1337,BAG1339,BAG1419,BAG1458,BAG1475,BAG1478,BAG1011,BAG1039,BAG1337,BAG1339,BAG1419,BAG1458,BAG1475,BAG1478,PAX1191,PAX1102,PAX1375,PAX1375,PAX1191,PAX1102,PAX1102,PAX1102,PAX1191,PAX1102,PAX1375,PAX1375,PAX1191,PAX1102,PAX1102,PAX1102,FL1432,FL1432,FL1432,FL1432,FL1432,FL1432,FL1432,FL1432,FL1432,FL1432,FL1432,FL1432,FL1432,FL1432,FL1432,FL1432,Missing,Loaded,Missing,Not Loaded,Missing,Missing,Missing,Loaded,Missing,Loaded,Missing,Not Loaded,Missing,Missing,Missing,Loaded,2025-09-08 02:15:32,68bb1ca4f209a8b6c3314d39,68bb1cd1f209a8b6c3314d92,68bb1d2df209a8b6c3314e4a,68bdee9f6d2564f9a09da41d,68bdeeb16d2564f9a09da529,68bdeed76d2564f9a09da74d,,,PAX1102,PAX1191,PAX1375,PAX1102,PAX1191,PAX1375,,,FL1432,FL1432,FL1432,FL1432,FL1432,FL1432,,,2025-09-06 04:28:00,2025-09-06 02:14:00,2025-09-06 02:01:00,2025-09-06 04:28:00,2025-09-06 02:14:00,2025-09-06 02:01:00,,,false,false,false,false,false,false,,,G8,G8,G8,G8,G8,G8,,
68bdee8c245a927ffb268efa,68bb1b7cf209a8b6c3314aeb,FL1012,Etihad,2025-08-28 11:00:00,2025-08-28 11:25:00,G12,25,Dubai,Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:13:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdee8c245a927ffb268efb,68bb1bb7f209a8b6c3314b60,FL1129,Air India,2025-08-30 21:30:00,2025-08-30 22:30:00,G5,60,Dubai,Singapore,68bb1e41f209a8b6c331506e,68bdeee06d2564f9a09da7d6,,,,,,,,,,,,,,,BAG1423,BAG1423,,,,,,,,,,,,,,,PAX1012,PAX1012,,,,,,,,,,,,,,,FL1129,FL1129,,,,,,,,,,,,,,,Loaded,Loaded,,,,,,,,,,,,,,,2025-09-08 02:15:20,68bb1c77f209a8b6c3314cdf,68bdee8c6d2564f9a09da309,,,,,,,PAX1012,PAX1012,,,,,,,FL1129,FL1129,,,,,,,2025-08-30 20:25:00,2025-08-30 20:25:00,,,,,,,true,true,,,,,,,G5,G5,,,,,,
68bdee8c245a927ffb268efc,68bb1bd5f209a8b6c3314b9c,FL1189,Air India,2025-09-01 03:30:00,2025-09-01 04:00:00,G12,30,Dubai,Amsterdam,68bb1d72f209a8b6c3314ed3,68bb1daff209a8b6c3314f4b,68bb1de3f209a8b6c3314fb3,68bb1e2bf209a8b6c3315043,68bdee8c6d2564f9a09da30a,68bdeea36d2564f9a09da464,68bdeeb96d2564f9a09da59d,68bdeed76d2564f9a09da752,,,,,,,,,BAG1012,BAG1132,BAG1236,BAG1380,BAG1012,BAG1132,BAG1236,BAG1380,,,,,,,,,PAX1230,PAX1230,PAX1230,PAX1471,PAX1230,PAX1230,PAX1230,PAX1471,,,,,,,,,FL1189,FL1189,FL1189,FL1189,FL1189,FL1189,FL1189,FL1189,,,,,,,,,Loaded,Not Loaded,Not Loaded,Not Loaded,Loaded,Not Loaded,Not Loaded,Not Loaded,,,,,,,,,2025-09-08 02:15:30,68bb1ce5f209a8b6c3314db9,68bb1d5ef209a8b6c3314eaa,68bdeeb96d2564f9a09da59e,68bdeeea6d2564f9a09da86a,,,,,PAX1230,PAX1471,PAX1230,PAX1471,,,,,FL1189,FL1189,FL1189,FL1189,,,,,2025-09-01 00:54:00,2025-09-01 01:37:00,2025-09-01 00:54:00,2025-09-01 01:37:00,,,,,true,false,true,false,,,,,G12,G12,G12,G12,,,,
68bdee8c245a927ffb268efd,68bb1b7cf209a8b6c3314aec,FL1013,Lufthansa,2025-08-28 11:30:00,2025-08-28 11:40:00,G2,10,Dubai,Amsterdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:13:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdee8c245a927ffb268efe,68bb1bcdf209a8b6c3314b8d,FL1174,Turkish Airlines,2025-08-31 20:00:00,2025-08-31 20:20:00,G2,20,Dubai,New York,68bb1e36f209a8b6c3315058,68bb1e37f209a8b6c331505a,68bdeedb6d2564f9a09da794,68bdeedc6d2564f9a09da79a,,,,,,,,,,,,,BAG1401,BAG1403,BAG1401,BAG1403,,,,,,,,,,,,,PAX1198,PAX1370,PAX1198,PAX1370,,,,,,,,,,,,,FL1174,FL1174,FL1174,FL1174,,,,,,,,,,,,,Loaded,Missing,Loaded,Missing,,,,,,,,,,,,,2025-09-08 02:15:27,68bb1c78f209a8b6c3314ce0,68bb1cd4f209a8b6c3314d99,68bb1d2bf209a8b6c3314e45,68bb1d55f209a8b6c3314e98,68bdee8c6d2564f9a09da30c,68bdeeb36d2564f9a09da53f,68bdeed66d2564f9a09da73e,68bdeee66d2564f9a09da834,PAX1013,PAX1198,PAX1370,PAX1453,PAX1013,PAX1198,PAX1370,PAX1453,FL1174,FL1174,FL1174,FL1174,FL1174,FL1174,FL1174,FL1174,2025-08-31 19:24:00,2025-08-31 18:48:00,2025-08-31 19:30:00,2025-08-31 19:14:00,2025-08-31 19:24:00,2025-08-31 18:48:00,2025-08-31 19:30:00,2025-08-31 19:14:00,false,false,false,true,false,false,false,true,G2,G2,G2,G2,G2,G2,G2,G2
68bdee8d245a927ffb268eff,68bb1bdff209a8b6c3314bb1,FL1210,Singapore Airlines,2025-09-01 14:00:00,2025-09-01 14:00:00,G12,0,Dubai,Paris,68bb1d73f209a8b6c3314ed4,68bb1d8ef209a8b6c3314f0a,68bb1dc4f209a8b6c3314f76,68bdee8c6d2564f9a09da30d,68bdee966d2564f9a09da3a3,68bdeeac6d2564f9a09da4e5,,,,,,,,,,,BAG1013,BAG1067,BAG1175,BAG1013,BAG1067,BAG1175,,,,,,,,,,,PAX1144,PAX1315,PAX1498,PAX1144,PAX1315,PAX1498,,,,,,,,,,,FL1210,FL1210,FL1210,FL1210,FL1210,FL1210,,,,,,,,,,,Not Loaded,Loaded,Loaded,Not Loaded,Loaded,Loaded,,,,,,,,,,,2025-09-08 02:15:36,68bb1cb9f209a8b6c3314d63,68bb1d0ff209a8b6c3314e0e,68bb1d6bf209a8b6c3314ec5,68bdeea76d2564f9a09da49d,68bdeeca6d2564f9a09da69b,68bdeef06d2564f9a09da8bb,,,PAX1144,PAX1315,PAX1498,PAX1144,PAX1315,PAX1498,,,FL1210,FL1210,FL1210,FL1210,FL1210,FL1210,,,2025-09-01 11:37:00,2025-09-01 12:49:00,2025-09-01 12:16:00,2025-09-01 11:37:00,2025-09-01 12:49:00,2025-09-01 12:16:00,,,false,true,true,false,true,true,,,G12,G12,G12,G12,G12,G12,,
68bdee8d245a927ffb268f00,68bb1b7df209a8b6c3314aed,FL1014,Qatar Airways,2025-08-28 12:00:00,2025-08-28 12:00:00,G9,0,Dubai,Toronto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:13:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdee8d245a927ffb268f01,68bb1c45f209a8b6c3314c7c,FL1413,Air India,2025-09-05 19:30:00,2025-09-05 19:30:00,G13,0,Dubai,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:15:19,68bb1c78f209a8b6c3314ce1,68bdee8c6d2564f9a09da30f,,,,,,,PAX1014,PAX1014,,,,,,,FL1413,FL1413,,,,,,,2025-09-05 18:31:00,2025-09-05 18:31:00,,,,,,,true,true,,,,,,,G13,G13,,,,,,
68bdee8d245a927ffb268f02,68bb1badf209a8b6c3314b4d,FL1110,British Airways,2025-08-30 12:00:00,2025-08-30 12:40:00,G1,40,Dubai,New York,68bb1d73f209a8b6c3314ed5,68bb1da3f209a8b6c3314f33,68bb1da7f209a8b6c3314f3b,68bb1df1f209a8b6c3314fd0,68bb1e43f209a8b6c3315072,68bb1e65f209a8b6c33150b6,68bdee8c6d2564f9a09da310,68bdee9f6d2564f9a09da41e,68bdeea06d2564f9a09da436,68bdeebf6d2564f9a09da5f4,68bdeee16d2564f9a09da7e3,68bdeeef6d2564f9a09da8b0,,,,,BAG1014,BAG1108,BAG1116,BAG1265,BAG1427,BAG1495,BAG1014,BAG1108,BAG1116,BAG1265,BAG1427,BAG1495,,,,,PAX1262,PAX1055,PAX1055,PAX1055,PAX1055,PAX1262,PAX1262,PAX1055,PAX1055,PAX1055,PAX1055,PAX1262,,,,,FL1110,FL1110,FL1110,FL1110,FL1110,FL1110,FL1110,FL1110,FL1110,FL1110,FL1110,FL1110,,,,,Loaded,Missing,Missing,Not Loaded,Missing,Not Loaded,Loaded,Missing,Missing,Not Loaded,Missing,Not Loaded,,,,,2025-09-08 02:15:35,68bb1c8df209a8b6c3314d0a,68bb1cc3f209a8b6c3314d77,68bb1cf5f209a8b6c3314dd9,68bdee956d2564f9a09da38e,68bdeeac6d2564f9a09da4da,68bdeec06d2564f9a09da5fd,,,PAX1055,PAX1164,PAX1262,PAX1055,PAX1164,PAX1262,,,FL1110,FL1110,FL1110,FL1110,FL1110,FL1110,,,2025-08-30 09:11:00,2025-08-30 09:30:00,2025-08-30 10:00:00,2025-08-30 09:11:00,2025-08-30 09:30:00,2025-08-30 10:00:00,,,false,true,true,false,true,true,,,G1,G1,G1,G1,G1,G1,,
68bdee8d245a927ffb268f03,68bb1b7df209a8b6c3314aee,FL1015,British Airways,2025-08-28 12:30:00,2025-08-28 12:50:00,G15,20,Dubai,Los Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:13:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdee8d245a927ffb268f04,68bb1c19f209a8b6c3314c24,FL1325,Turkish Airlines,2025-09-03 23:30:00,2025-09-03 23:30:00,G20,0,Dubai,Bangkok,68bb1d83f209a8b6c3314ef5,68bb1db1f209a8b6c3314f50,68bb1dc1f209a8b6c3314f6f,68bdee926d2564f9a09da36a,68bdeea46d2564f9a09da472,68bdeeab6d2564f9a09da4cf,,,,,,,,,,,BAG1046,BAG1137,BAG1168,BAG1046,BAG1137,BAG1168,,,,,,,,,,,PAX1118,PAX1015,PAX1118,PAX1118,PAX1015,PAX1118,,,,,,,,,,,FL1325,FL1325,FL1325,FL1325,FL1325,FL1325,,,,,,,,,,,Missing,Not Loaded,Missing,Missing,Not Loaded,Missing,,,,,,,,,,,2025-09-08 02:15:25,68bb1c79f209a8b6c3314ce2,68bb1cacf209a8b6c3314d49,68bb1d51f209a8b6c3314e91,68bdee8c6d2564f9a09da312,68bdeea26d2564f9a09da44e,68bdeee56d2564f9a09da81f,,,PAX1015,PAX1118,PAX1446,PAX1015,PAX1118,PAX1446,,,FL1325,FL1325,FL1325,FL1325,FL1325,FL1325,,,2025-09-03 21:18:00,2025-09-03 22:41:00,2025-09-03 22:24:00,2025-09-03 21:18:00,2025-09-03 22:41:00,2025-09-03 22:24:00,,,true,true,true,true,true,true,,,G20,G20,G20,G20,G20,G20,,
68bdee8d245a927ffb268f05,68bb1c62f209a8b6c3314cb6,FL1471,Qatar Airways,2025-09-07 00:30:00,2025-09-07 00:50:00,G13,20,Dubai,Delhi,68bb1d74f209a8b6c3314ed6,68bb1dbcf209a8b6c3314f65,68bb1dd5f209a8b6c3314f98,68bb1e58f209a8b6c331509c,68bdee8c6d2564f9a09da313,68bdeea96d2564f9a09da4b1,68bdeeb36d2564f9a09da54a,68bdeeea6d2564f9a09da862,,,,,,,,,BAG1015,BAG1158,BAG1209,BAG1469,BAG1015,BAG1158,BAG1209,BAG1469,,,,,,,,,PAX1242,PAX1316,PAX1433,PAX1242,PAX1242,PAX1316,PAX1433,PAX1242,,,,,,,,,FL1471,FL1471,FL1471,FL1471,FL1471,FL1471,FL1471,FL1471,,,,,,,,,Missing,Loaded,Loaded,Missing,Missing,Loaded,Loaded,Missing,,,,,,,,,2025-09-08 02:15:30,68bb1cebf209a8b6c3314dc5,68bb1d10f209a8b6c3314e0f,68bb1d4af209a8b6c3314e83,68bb1d4bf209a8b6c3314e84,68bdeebb6d2564f9a09da5c0,68bdeecb6d2564f9a09da69e,68bdeee26d2564f9a09da7f4,68bdeee26d2564f9a09da7f7,PAX1242,PAX1316,PAX1432,PAX1433,PAX1242,PAX1316,PAX1432,PAX1433,FL1471,FL1471,FL1471,FL1471,FL1471,FL1471,FL1471,FL1471,2025-09-06 22:26:00,2025-09-06 22:39:00,2025-09-06 22:34:00,2025-09-06 23:31:00,2025-09-06 22:26:00,2025-09-06 22:39:00,2025-09-06 22:34:00,2025-09-06 23:31:00,false,false,false,true,false,false,false,true,G13,G13,G13,G13,G13,G13,G13,G13
68bdee8d245a927ffb268f06,68bb1b7ef209a8b6c3314aef,FL1016,Turkish Airlines,2025-08-28 13:00:00,2025-08-28 13:40:00,G19,40,Dubai,Istanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:13:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdee8d245a927ffb268f07,68bb1bb9f209a8b6c3314b65,FL1134,Turkish Airlines,2025-08-31 00:00:00,2025-08-31 01:00:00,G11,60,Dubai,Delhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:21,68bb1c79f209a8b6c3314ce3,68bdee8d6d2564f9a09da315,,,,,,,PAX1016,PAX1016,,,,,,,FL1134,FL1134,,,,,,,2025-08-30 23:13:00,2025-08-30 23:13:00,,,,,,,true,true,,,,,,,G11,G11,,,,,,
68bdee8d245a927ffb268f08,68bb1bc2f209a8b6c3314b77,FL1152,Singapore Airlines,2025-08-31 09:00:00,2025-08-31 09:20:00,G8,20,Dubai,Frankfurt,68bb1d74f209a8b6c3314ed7,68bdee8d6d2564f9a09da316,,,,,,,,,,,,,,,BAG1016,BAG1016,,,,,,,,,,,,,,,PAX1464,PAX1464,,,,,,,,,,,,,,,FL1152,FL1152,,,,,,,,,,,,,,,Missing,Missing,,,,,,,,,,,,,,,2025-09-08 02:15:29,68bb1d5af209a8b6c3314ea3,68bdeee96d2564f9a09da853,,,,,,,PAX1464,PAX1464,,,,,,,FL1152,FL1152,,,,,,,2025-08-31 06:46:00,2025-08-31 06:46:00,,,,,,,true,true,,,,,,,G8,G8,,,,,,
